#sallacc	qacc	evalue	length	pident	qcovs	slen	seq.id	salltitles	species
KTD53218.1	AVR58_13265	2.26e-152	459	48.802	99	449	460	KTD53218.1 hypothetical protein Lsan_3628 	L. santicrucis
STX34282.1	AVR58_13265	6.22e-151	438	50.913	95	445	460	STX34282.1 Uncharacterised protein 	L. cincinnatiensis
VEH11215.1	AVR58_13265	7.31e-151	447	51.678	97	453	460	VEH11215.1 Uncharacterised protein 	L. jordanis
STY25440.1	AVR58_13265	2.25e-149	442	50.000	95	463	460	STY25440.1 Uncharacterised protein 	L. taurinensis
AWN75202.1	AVR58_13265	9.87e-144	477	48.847	99	464	460	AWN75202.1 hypothetical protein DLD14_15940 	L. anisa
STO34907.1	AVR58_13265	4.67e-138	477	48.428	96	486	460	STO34907.1 Uncharacterised protein 	L. bozemanae
STX77300.1	AVR58_13265	4.89e-138	490	47.347	99	478	460	STX77300.1 Uncharacterised protein 	L. parisiensis
STY30301.1	AVR58_13265	3.53e-136	459	46.623	95	459	460	STY30301.1 Uncharacterised protein 	L. wadsworthii
USQ14256.1	AVR58_13265	1.27e-124	456	43.640	97	464	460	USQ14256.1 hypothetical protein J2N86_02675 	L. lytica
AOU50219.1	AVR58_13470	0.0	265	100.000	100	265	265	AOU50219.1 methyltransferase 	L. pneumophila
MBL7478832.1	AVR58_13470	4.11e-144	264	72.348	99	265	265	MBL7478832.1 methyltransferase domain-containing protein 	L. sp. 27fs60
STX62698.1	AVR58_13470	5.00e-144	265	70.943	100	265	265	STX62698.1 Putative methyltransferase 	L. moravica
STY17770.1	AVR58_13470	2.16e-140	264	70.076	99	265	265	STY17770.1 Putative methyltransferase 	L. quateirensis
KTD62767.1	AVR58_13470	2.60e-140	263	69.582	99	265	265	KTD62767.1 putative methyltransferase 	L. shakespearei DSM 23087
STY30134.1	AVR58_13470	4.67e-130	263	65.019	99	265	265	STY30134.1 Putative methyltransferase 	L. worsleiensis
KTC66261.1	AVR58_13470	3.49e-12	264	24.621	93	281	265	KTC66261.1 putative methyltransferase 	L. adelaidensis
AOU50233.1	AVR58_13540	9.27e-130	176	100.000	100	176	176	AOU50233.1 hypothetical protein A9E85_13560 	L. pneumophila
MBL7480685.1	AVR58_13540	3.25e-47	166	43.373	94	182	176	MBL7480685.1 hypothetical protein IZU94_12015 	L. sp. 27fs60
STY19182.1	AVR58_13540	5.86e-46	161	44.099	91	183	176	STY19182.1 Uncharacterised protein 	L. quateirensis
VEG90360.1	AVR58_13540	2.04e-36	162	37.654	91	173	176	VEG90360.1 Uncharacterised protein 	L. spiritensis
STO33275.1	AVR58_13540	9.91e-36	167	38.323	93	192	176	STO33275.1 Uncharacterised protein 	L. bozemanae
KTD67078.1	AVR58_13540	1.98e-35	174	35.057	96	185	176	KTD67078.1 hypothetical protein Lste_3284 	L. steelei
STX75315.1	AVR58_13540	3.43e-35	162	37.037	91	179	176	STX75315.1 Uncharacterised protein 	L. parisiensis
STY23718.1	AVR58_13540	5.77e-32	171	35.088	94	182	176	STY23718.1 Uncharacterised protein 	L. steigerwaltii
STX39108.1	AVR58_13540	1.34e-30	168	37.500	94	190	176	STX39108.1 Uncharacterised protein 	L. feeleii
AWN73653.1	AVR58_13540	1.91e-30	162	37.037	91	180	176	AWN73653.1 hypothetical protein DLD14_07275 	L. anisa
STX41355.1	AVR58_13540	1.05e-29	168	36.905	94	190	176	STX41355.1 Uncharacterised protein 	L. donaldsonii
STY28645.1	AVR58_13540	3.21e-29	164	32.927	93	207	176	STY28645.1 Uncharacterised protein 	L. wadsworthii
QDP72937.1	AVR58_13540	1.75e-27	177	31.073	94	187	176	QDP72937.1 hypothetical protein FOG18_10375 	L. israelensis
STY26264.1	AVR58_13540	4.33e-25	162	32.716	92	164	176	STY26264.1 Uncharacterised protein 	L. taurinensis
ASQ46716.1	AVR58_13540	1.84e-23	162	31.481	91	192	176	ASQ46716.1 hypothetical protein clem_10850 	L. clemsonensis
RUR26446.1	AVR58_13540	6.81e-23	159	30.818	90	179	176	RUR26446.1 hypothetical protein ELY20_00565 	L. qingyii
WED42220.1	AVR58_13540	1.21e-22	162	32.099	91	194	176	WED42220.1 hypothetical protein PXX05_09795 	L. cardiaca
CEK09896.1	AVR58_13540	1.10e-21	162	32.099	91	191	176	CEK09896.1 protein of unknown function 	L. hackeliae
SFL54797.1	AVR58_13540	1.55e-15	167	30.539	93	201	176	SFL54797.1 hypothetical protein SAMN02746073_0824 	L. jamestowniensis DSM 19215
SNV43293.1	AVR58_13540	2.24e-13	167	29.940	92	177	176	SNV43293.1 Uncharacterised protein 	L. lansingensis
AOU50235.1	AVR58_13550	0.0	276	100.000	100	276	276	AOU50235.1 phytanoyl-CoA dioxygenase 	L. pneumophila
KGP63280.1	AVR58_13550	0.0	276	83.696	100	276	276	KGP63280.1 phytanoyl-CoA dioxygenase 	L. norrlandica
CEG55841.1	AVR58_13550	7.73e-176	276	81.159	100	276	276	CEG55841.1 Phytanoyl-CoA dioxygenase 2 	L. fallonii LLAP-10
MBL7480681.1	AVR58_13550	8.16e-176	276	80.072	100	276	276	MBL7480681.1 phytanoyl-CoA dioxygenase family protein 	L. sp. 27fs60
STY19187.1	AVR58_13550	1.11e-175	276	81.159	100	276	276	STY19187.1 phytanoyl-CoA dioxygenase 	L. quateirensis
STX63881.1	AVR58_13550	2.64e-173	276	79.710	100	276	276	STX63881.1 phytanoyl-CoA dioxygenase 	L. moravica
MCL9685200.1	AVR58_13550	1.52e-168	276	76.812	100	276	276	MCL9685200.1 phytanoyl-CoA dioxygenase family protein 	L. sp. HCPI-6
KTD59979.1	AVR58_13550	2.91e-168	276	78.623	100	276	276	KTD59979.1 phytanoyl-CoA dioxygenase 	L. shakespearei DSM 23087
SNV12917.1	AVR58_13550	2.34e-158	276	72.101	100	276	276	SNV12917.1 phytanoyl-CoA dioxygenase 	L. waltersii
CEG61691.1	AVR58_13550	2.85e-135	274	63.139	99	276	276	CEG61691.1 Phytanoyl-CoA dioxygenase domain-containing protein 1 	L. micdadei
STX50736.1	AVR58_13550	2.19e-131	273	63.370	99	277	276	STX50736.1 phytanoyl-CoA dioxygenase 	L. busanensis
STX28268.1	AVR58_13550	1.68e-130	273	63.004	99	277	276	STX28268.1 phytanoyl-CoA dioxygenase 	L. beliardensis
KTC94399.1	AVR58_13550	9.17e-129	274	62.409	99	286	276	KTC94399.1 phytanoyl-CoA dioxygenase 	L. erythra
CEK11574.1	AVR58_13550	8.80e-127	274	59.489	99	276	276	CEK11574.1 Phytanoyl-CoA dioxygenase domain-containing protein 1 	L. hackeliae
VEH12758.1	AVR58_13550	3.57e-126	274	59.489	99	276	276	VEH12758.1 phytanoyl-CoA dioxygenase 	L. jordanis
STY24979.1	AVR58_13550	4.68e-126	274	61.314	99	280	276	STY24979.1 phytanoyl-CoA dioxygenase 	L. taurinensis
STX32048.1	AVR58_13550	4.35e-122	275	56.727	99	275	276	STX32048.1 phytanoyl-CoA dioxygenase 	L. birminghamensis
VEG91381.1	AVR58_13550	2.93e-121	275	58.182	99	291	276	VEG91381.1 phytanoyl-CoA dioxygenase 	L. spiritensis
KTD45284.1	AVR58_13550	5.53e-117	274	56.569	99	303	276	KTD45284.1 phytanoyl-CoA dioxygenase 	L. quinlivanii
KTD62393.1	AVR58_13550	1.30e-33	300	32.667	97	316	276	KTD62393.1 phytanoyl-CoA dioxygenase 	L. shakespearei DSM 23087
AUH71087.1	AVR58_13550	3.12e-25	291	29.210	94	310	276	AUH71087.1 phytanoyl-CoA dioxygenase family protein 	L. sainthelensi
STX52472.1	AVR58_13550	4.14e-25	287	27.178	93	309	276	STX52472.1 phytanoyl-CoA dioxygenase 	L. busanensis
STX30172.1	AVR58_13550	5.29e-25	287	27.178	93	309	276	STX30172.1 phytanoyl-CoA dioxygenase 	L. beliardensis
CBJ13681.1	AVR58_13550	7.96e-23	287	26.829	93	310	276	CBJ13681.1 Hypothetical protein, similar to eukaryotic phytanoyl coA dioxygenase 	L. longbeachae NSW150
MBL7480195.1	AVR58_13550	9.01e-23	287	30.314	92	324	276	MBL7480195.1 phytanoyl-CoA dioxygenase family protein 	L. sp. 27fs60
KTD63534.1	AVR58_13550	1.02e-22	289	26.298	94	310	276	KTD63534.1 phytanoyl-CoA dioxygenase 	L. santicrucis
STX36599.1	AVR58_13550	1.14e-22	287	26.829	93	310	276	STX36599.1 phytanoyl-CoA dioxygenase 	L. cincinnatiensis
STY18762.1	AVR58_13550	3.05e-21	286	30.769	92	323	276	STY18762.1 phytanoyl-CoA dioxygenase 	L. quateirensis
STO33130.1	AVR58_13550	6.48e-07	257	23.735	90	268	276	STO33130.1 Deoxyhypusine synthase 	L. bozemanae
AOU50258.1	AVR58_13680	0.0	520	100.000	100	520	520	AOU50258.1 type IV secretion protein Dot 	L. pneumophila
AWN75577.1	AVR58_13680	0.0	506	55.731	96	535	520	AWN75577.1 type IV secretion protein Dot 	L. anisa
KTD71445.1	AVR58_13680	0.0	496	55.847	95	534	520	KTD71445.1 substrate of the Dot/Icm secretion system 	L. steelei
STO35268.1	AVR58_13680	0.0	517	54.352	99	532	520	STO35268.1 Uncharacterised protein 	L. bozemanae
STY21743.1	AVR58_13680	0.0	509	53.831	98	531	520	STY21743.1 Dot/Icm secretion system substrate 	L. steigerwaltii
STY31050.1	AVR58_13680	0.0	505	53.861	97	536	520	STY31050.1 Dot/Icm secretion system substrate 	L. wadsworthii
VEG90919.1	AVR58_13680	0.0	511	54.599	98	542	520	VEG90919.1 Dot/Icm secretion system substrate 	L. spiritensis
STX77672.1	AVR58_13680	0.0	498	54.418	95	544	520	STX77672.1 Dot/Icm secretion system substrate 	L. parisiensis
STY17133.1	AVR58_13680	0.0	497	54.728	96	534	520	STY17133.1 Dot/Icm secretion system substrate 	L. quateirensis
MBL7481280.1	AVR58_13680	0.0	518	52.124	99	541	520	MBL7481280.1 type IV secretion protein Dot 	L. sp. 27fs60
KTD57690.1	AVR58_13680	0.0	496	52.218	95	515	520	KTD57690.1 substrate of the Dot/Icm secretion system 	L. shakespearei DSM 23087
ASQ45998.1	AVR58_13680	4.35e-161	515	47.573	99	542	520	ASQ45998.1 hypothetical protein clem_07225 	L. clemsonensis
KTD62449.1	AVR58_13680	3.34e-135	490	45.918	92	613	520	KTD62449.1 substrate of the Dot/Icm secretion system 	L. shakespearei DSM 23087
USQ13403.1	AVR58_13680	1.68e-119	485	40.825	91	703	520	USQ13403.1 hypothetical protein J2N86_12025 	L. lytica
AOU50260.1	AVR58_13690	0.0	343	100.000	100	343	343	AOU50260.1 hypothetical protein A9E85_13710 	L. pneumophila
KGP63254.1	AVR58_13690	0.0	343	78.426	100	343	343	KGP63254.1 signal peptide protein 	L. norrlandica
RUR08666.1	AVR58_13690	1.65e-127	338	52.959	98	338	343	RUR08666.1 cyclic nucleotide-binding domain-containing protein 	L. septentrionalis
QDP73008.1	AVR58_13690	2.50e-127	329	54.407	96	336	343	QDP73008.1 cyclic nucleotide-binding domain-containing protein 	L. israelensis
KTD38045.1	AVR58_13690	1.64e-112	329	49.240	96	345	343	KTD38045.1 cNMP binding domain-containing protein 	L. oakridgensis
KTC81538.1	AVR58_13690	1.14e-111	345	48.116	99	345	343	KTC81538.1 cNMP binding domain-containing protein 	L. brunensis
STX93303.1	AVR58_13690	1.82e-111	328	49.695	96	339	343	STX93303.1 cNMP binding domain-containing protein 	L. londiniensis
STX38389.1	AVR58_13690	4.70e-111	339	49.853	99	340	343	STX38389.1 cNMP binding domain-containing protein 	L. feeleii
WED42034.1	AVR58_13690	6.11e-111	325	49.538	95	344	343	WED42034.1 cyclic nucleotide-binding domain-containing protein 	L. cardiaca
ASQ46559.1	AVR58_13690	1.59e-110	345	46.667	99	343	343	ASQ46559.1 DNA-binding transcriptional dual regulator Crp 	L. clemsonensis
STX42467.1	AVR58_13690	1.04e-109	339	48.378	99	340	343	STX42467.1 cNMP binding domain-containing protein 	L. donaldsonii
SFM04138.1	AVR58_13690	9.01e-108	325	47.077	95	343	343	SFM04138.1 Cyclic nucleotide-binding domain-containing protein 	L. jamestowniensis DSM 19215
VEH13181.1	AVR58_13690	4.59e-103	333	45.946	96	346	343	VEH13181.1 cNMP binding domain-containing protein 	L. jordanis
CEK10082.1	AVR58_13690	3.80e-101	347	44.380	100	343	343	CEK10082.1 cAMP-binding protein 	L. hackeliae
STX43573.1	AVR58_13690	5.62e-101	344	45.058	100	344	343	STX43573.1 cNMP binding domain-containing protein 	L. gratiana
SNV52137.1	AVR58_13690	3.32e-97	325	46.462	95	345	343	SNV52137.1 cNMP binding domain-containing protein 	L. lansingensis
AWN73161.1	AVR58_13690	1.53e-96	341	41.349	99	348	343	AWN73161.1 cyclic nucleotide-binding domain-containing protein 	L. anisa
STX77819.1	AVR58_13690	1.70e-95	341	41.935	99	342	343	STX77819.1 cNMP binding domain-containing protein 	L. parisiensis
MBL7481520.1	AVR58_13690	3.48e-94	334	44.012	97	344	343	MBL7481520.1 cyclic nucleotide-binding domain-containing protein 	L. sp. 27fs60
STO35391.1	AVR58_13690	3.72e-94	341	43.109	99	342	343	STO35391.1 DNA-binding transcriptional dual regulator Crp 	L. bozemanae
KTC64999.1	AVR58_13690	8.51e-93	329	43.161	96	338	343	KTC64999.1 cNMP binding domain-containing protein 	L. adelaidensis
STY16275.1	AVR58_13690	1.49e-89	325	42.769	95	344	343	STY16275.1 cNMP binding domain-containing protein 	L. quateirensis
KTD36738.1	AVR58_13690	1.20e-85	313	42.812	91	341	343	KTD36738.1 cNMP binding domain-containing protein 	L. nautarum
SUP02024.1	AVR58_13690	2.01e-82	316	41.772	92	341	343	SUP02024.1 DNA-binding transcriptional dual regulator Crp 	L. maceachernii
CEG60698.1	AVR58_13690	8.25e-79	316	40.506	92	341	343	CEG60698.1 cAMP-binding protein 	L. micdadei
CEE13456.1	AVR58_13690	1.94e-18	331	24.471	95	335	343	CEE13456.1 DNA-binding transcriptional dual regulator Crp 	L. massiliensis
AOU50282.1	AVR58_13805	0.0	389	100.000	100	389	389	AOU50282.1 type IV secretion protein Dot 	L. pneumophila
AOU50645.1	AVR58_13810	0.0	639	100.000	98	639	655	AOU50645.1 hypothetical protein A9E85_13830 	L. pneumophila
CEG55787.1	AVR58_13810	6.08e-178	641	43.526	98	637	655	CEG55787.1 conserved protein of unknown function 	L. fallonii LLAP-10
BCA96850.1	AVR58_13810	1.40e-177	642	43.925	98	642	655	BCA96850.1 hypothetical protein TUM19329_32110 	L. antarctica
MCL9685789.1	AVR58_13810	4.12e-176	649	41.757	98	643	655	MCL9685789.1 hypothetical protein LOX96_16945 	L. sp. HCPI-6
KTD59928.1	AVR58_13810	1.77e-171	641	42.590	98	641	655	KTD59928.1 hypothetical protein Lsha_1678 	L. shakespearei DSM 23087
MBL7480630.1	AVR58_13810	2.59e-171	643	41.680	98	643	655	MBL7480630.1 hypothetical protein IZU94_11735 	L. sp. 27fs60
STY19238.1	AVR58_13810	4.00e-170	645	41.550	98	644	655	STY19238.1 Uncharacterised protein 	L. quateirensis
STX63942.1	AVR58_13810	1.56e-161	645	41.085	98	745	655	STX63942.1 Uncharacterised protein 	L. moravica
STY28079.1	AVR58_13810	5.37e-155	644	41.149	98	634	655	STY28079.1 Uncharacterised protein 	L. wadsworthii
SNV13148.1	AVR58_13810	1.42e-154	645	39.380	98	641	655	SNV13148.1 Uncharacterised protein 	L. waltersii
STX41484.1	AVR58_13810	2.82e-151	647	40.804	98	638	655	STX41484.1 Uncharacterised protein 	L. gratiana
STY24325.1	AVR58_13810	2.23e-147	642	41.121	97	635	655	STY24325.1 Uncharacterised protein 	L. steigerwaltii
AWN72640.1	AVR58_13810	4.91e-147	641	39.002	97	634	655	AWN72640.1 hypothetical protein DLD14_01565 	L. anisa
STX33732.1	AVR58_13810	9.31e-147	647	39.258	98	638	655	STX33732.1 Uncharacterised protein 	L. cincinnatiensis
CBJ10636.1	AVR58_13810	2.40e-146	644	39.286	98	638	655	CBJ10636.1 hypothetical protein LLO_0308 	L. longbeachae NSW150
AUH71602.1	AVR58_13810	2.48e-146	647	39.104	98	638	655	AUH71602.1 hypothetical protein CAB17_05640 	L. sainthelensi
KTD66499.1	AVR58_13810	4.16e-146	645	39.225	98	638	655	KTD66499.1 hypothetical protein Lsan_0444 	L. santicrucis
STO32618.1	AVR58_13810	1.45e-145	645	40.000	98	634	655	STO32618.1 Uncharacterised protein 	L. bozemanae
STX71767.1	AVR58_13810	1.84e-145	645	39.380	98	634	655	STX71767.1 Uncharacterised protein 	L. parisiensis
RUR18304.1	AVR58_13810	5.37e-143	646	39.628	98	633	655	RUR18304.1 hypothetical protein ELY20_16655 	L. qingyii
KTD68558.1	AVR58_13810	1.04e-135	644	39.130	97	635	655	KTD68558.1 hypothetical protein Lste_1716 	L. steelei
USQ14271.1	AVR58_13810	2.18e-98	666	32.883	98	649	655	USQ14271.1 hypothetical protein J2N86_02775 	L. lytica
QDP71129.1	AVR58_13810	4.74e-11	633	21.327	92	958	655	QDP71129.1 hypothetical protein FOG18_00255 	L. israelensis
AOU50288.1	AVR58_13860	0.0	488	100.000	100	488	488	AOU50288.1 hypothetical protein A9E85_13885 	L. pneumophila
KGP64367.1	AVR58_13860	0.0	489	68.507	100	486	488	KGP64367.1 hypothetical protein EP47_00565 	L. norrlandica
MBL7481842.1	AVR58_13860	0.0	490	59.796	100	490	488	MBL7481842.1 hypothetical protein IZU94_17905 	L. sp. 27fs60
STY19254.1	AVR58_13860	0.0	492	60.366	100	496	488	STY19254.1 Uncharacterised protein 	L. quateirensis
KTD62322.1	AVR58_13860	0.0	493	57.606	99	487	488	KTD62322.1 hypothetical protein Lsha_1022 	L. shakespearei DSM 23087
STX63953.1	AVR58_13860	0.0	501	57.086	100	490	488	STX63953.1 Uncharacterised protein 	L. moravica
MCL9683902.1	AVR58_13860	0.0	489	55.828	99	493	488	MCL9683902.1 hypothetical protein LOX96_07340 	L. sp. HCPI-6
STY32428.1	AVR58_13860	9.79e-179	491	55.193	99	482	488	STY32428.1 Uncharacterised protein 	L. worsleiensis
CEG58753.1	AVR58_13860	2.83e-173	489	53.170	99	491	488	CEG58753.1 conserved protein of unknown function 	L. fallonii LLAP-10
SNV13173.1	AVR58_13860	1.92e-161	490	50.000	99	489	488	SNV13173.1 Uncharacterised protein 	L. waltersii
EHL29375.1	AVR58_13860	2.03e-153	499	47.695	99	476	488	EHL29375.1 hypothetical protein LDG_8814 	L. drancourtii LLAP12
KTD70932.1	AVR58_13860	5.15e-149	491	48.065	99	482	488	KTD70932.1 hypothetical protein Lste_0510 	L. steelei
USQ13467.1	AVR58_13860	8.65e-139	487	45.175	99	472	488	USQ13467.1 hypothetical protein J2N86_12390 	L. lytica
RUR09900.1	AVR58_13860	2.78e-98	491	40.122	98	488	488	RUR09900.1 hypothetical protein ELY14_06800 	L. septentrionalis
KTD43549.1	AVR58_13860	2.54e-95	484	39.669	97	486	488	KTD43549.1 hypothetical protein Loak_0525 	L. oakridgensis
QDP71138.1	AVR58_13860	4.21e-95	489	38.650	99	488	488	QDP71138.1 hypothetical protein FOG18_00325 	L. israelensis
SNV45963.1	AVR58_13860	5.23e-91	477	37.945	97	482	488	SNV45963.1 Uncharacterised protein 	L. lansingensis
WED42520.1	AVR58_13860	1.82e-88	476	38.025	96	486	488	WED42520.1 hypothetical protein PXX05_11445 	L. cardiaca
CEK09562.1	AVR58_13860	4.87e-86	475	36.632	96	486	488	CEK09562.1 conserved protein of unknown function 	L. hackeliae
STX94095.1	AVR58_13860	5.63e-86	488	37.705	98	485	488	STX94095.1 Uncharacterised protein 	L. londiniensis
VEG92002.1	AVR58_13860	1.66e-85	487	35.729	98	484	488	VEG92002.1 Uncharacterised protein 	L. spiritensis
ASQ47123.1	AVR58_13860	3.76e-84	475	36.000	96	486	488	ASQ47123.1 hypothetical protein clem_12950 	L. clemsonensis
SFM05559.1	AVR58_13860	8.03e-81	483	35.197	97	486	488	SFM05559.1 hypothetical protein SAMN02746073_0157 	L. jamestowniensis DSM 19215
KTC77819.1	AVR58_13860	1.30e-80	476	36.555	97	486	488	KTC77819.1 hypothetical protein Lbru_2712 	L. brunensis
VEH11538.1	AVR58_13860	2.09e-73	485	34.227	99	484	488	VEH11538.1 Uncharacterised protein 	L. jordanis
STX27836.1	AVR58_13860	1.94e-72	477	36.688	96	482	488	STX27836.1 Uncharacterised protein 	L. beliardensis
STY27222.1	AVR58_13860	8.43e-71	489	32.924	97	489	488	STY27222.1 Uncharacterised protein 	L. taurinensis
KTD00039.1	AVR58_13860	7.98e-70	493	32.454	97	488	488	KTD00039.1 hypothetical protein Lery_0147 	L. erythra
STX50348.1	AVR58_13860	1.03e-68	481	35.967	96	485	488	STX50348.1 Uncharacterised protein 	L. busanensis
STX32952.1	AVR58_13860	9.56e-68	501	32.335	99	487	488	STX32952.1 Uncharacterised protein 	L. birminghamensis
AOU50291.1	AVR58_13875	1.25e-179	238	100.000	100	238	238	AOU50291.1 RNA-binding protein 	L. pneumophila
MBL7481836.1	AVR58_13875	1.05e-49	223	40.359	93	230	238	MBL7481836.1 RNA-binding protein 	L. sp. 27fs60
SNV11456.1	AVR58_13875	1.06e-48	230	40.435	95	237	238	SNV11456.1 RNA binding protein (contains ribosomal protein S1 domain) 	L. waltersii
STY19259.1	AVR58_13875	6.12e-43	221	36.652	92	226	238	STY19259.1 RNA binding protein (contains ribosomal protein S1 domain) 	L. quateirensis
MCL9683894.1	AVR58_13875	2.54e-42	219	37.443	92	245	238	MCL9683894.1 hypothetical protein LOX96_07300 	L. sp. HCPI-6
VEG89906.1	AVR58_13875	6.06e-41	226	37.168	92	235	238	VEG89906.1 RNA binding protein (contains ribosomal protein S1 domain) 	L. spiritensis
BCA96896.1	AVR58_13875	7.34e-39	232	37.069	96	245	238	BCA96896.1 hypothetical protein TUM19329_32570 	L. antarctica
QDP73019.1	AVR58_13875	1.28e-36	237	36.709	98	232	238	QDP73019.1 hypothetical protein FOG18_10810 	L. israelensis
STX41199.1	AVR58_13875	8.70e-36	217	35.023	91	240	238	STX41199.1 RNA binding protein (contains ribosomal protein S1 domain) 	L. donaldsonii
STX39233.1	AVR58_13875	6.39e-34	217	34.562	91	232	238	STX39233.1 RNA binding protein (contains ribosomal protein S1 domain) 	L. feeleii
STX50014.1	AVR58_13875	3.43e-33	234	35.043	96	270	238	STX50014.1 RNA binding protein (contains ribosomal protein S1 domain) 	L. busanensis
SFM03352.1	AVR58_13875	1.18e-31	222	33.784	92	240	238	SFM03352.1 hypothetical protein SAMN02746073_0043 	L. jamestowniensis DSM 19215
CEK10024.1	AVR58_13875	4.71e-29	232	30.603	95	238	238	CEK10024.1 protein of unknown function 	L. hackeliae
KTC81608.1	AVR58_13875	8.29e-28	228	29.825	94	249	238	KTC81608.1 RNA binding protein (contains ribosomal protein S1 domain) 	L. brunensis
ASQ47419.1	AVR58_13875	2.84e-27	238	29.832	97	244	238	ASQ47419.1 hypothetical protein clem_14465 	L. clemsonensis
CBJ12822.1	AVR58_13875	7.99e-15	231	25.541	92	250	238	CBJ12822.1 hypothetical protein LLO_2403 	L. longbeachae NSW150
AOU48289.1	AVR58_03160	0.0	6420	100.000	100	6420	6420	AOU48289.1 hypothetical protein A9E85_03175 	L. pneumophila
AOU50330.1	AVR58_14080	0.0	437	100.000	100	437	437	AOU50330.1 hypothetical protein A9E85_14105 	L. pneumophila
KGP64327.1	AVR58_14080	2.02e-176	425	66.118	97	422	437	KGP64327.1 hypothetical protein EP47_00320 	L. norrlandica
STY19305.1	AVR58_14080	1.16e-130	429	47.786	97	420	437	STY19305.1 coiled-coil protein 	L. quateirensis
KTD59151.1	AVR58_14080	3.51e-129	431	48.724	98	416	437	KTD59151.1 coiled-coil protein 	L. shakespearei DSM 23087
MBL7481795.1	AVR58_14080	2.60e-128	436	46.789	98	420	437	MBL7481795.1 hypothetical protein IZU94_17660 	L. sp. 27fs60
MCL9683792.1	AVR58_14080	1.95e-122	399	51.128	91	418	437	MCL9683792.1 hypothetical protein LOX96_06780 	L. sp. HCPI-6
STX63996.1	AVR58_14080	3.61e-121	408	47.304	92	420	437	STX63996.1 coiled-coil protein 	L. moravica
CEG58841.1	AVR58_14080	1.19e-113	399	45.614	91	423	437	CEG58841.1 conserved membrane protein of unknown function 	L. fallonii LLAP-10
STY32388.1	AVR58_14080	2.65e-105	431	43.619	96	420	437	STY32388.1 coiled-coil protein 	L. worsleiensis
AWN72679.1	AVR58_14080	3.51e-101	393	47.074	90	416	437	AWN72679.1 hypothetical protein DLD14_01825 	L. anisa
